track_id,tempo,time_signature,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,valence,liveness
TRBDHDP128F422931B,175.934,4.0,0.299,0.985,7.0,-3.008,0.103,0.0168,0.000204,0.349,0.339
TRBDHMR128F92F24C3,124.697,4.0,0.859,0.243,2.0,-13.323,0.0573,0.655,0.00118,0.559,0.0892
TRBDHQD128F421E9B0,130.35,4.0,0.521,0.327,5.0,-12.442,0.0291,0.329,0.0,0.335,0.122
TRBDHQV128F4229B78,80.806,5.0,0.163,0.232,4.0,-13.494,0.0477,0.869,0.672,0.138,0.17
TRBDHSQ12903CDB3E8,108.56,4.0,0.688,0.42,0.0,-9.457,0.0329,0.844,0.012,0.868,0.16
TRBDHUD128F934B032,80.97,4.0,0.379,0.917,7.0,-6.769,0.0697,0.306,8.61e-05,0.606,0.866
TRBDHUE128F9317991,95.283,4.0,0.443,0.123,7.0,-18.08,0.0341,0.857,0.0,0.364,0.171
TRBDHUR128F423EC48,97.026,4.0,0.508,0.75,10.0,-9.302,0.0303,0.00136,0.576,0.489,0.126
TRBDIEV128F426639A,89.317,4.0,0.696,0.493,7.0,-11.342,0.032,0.741,0.0,0.881,0.116
TRBDIKL128F42649B0,96.24,4.0,0.496,0.547,5.0,-12.945,0.0468,0.512,0.00601,0.947,0.317
TRBDILQ128F4286CC3,122.028,4.0,0.696,0.85,9.0,-5.71,0.0417,0.332,0.0,0.811,0.151
TRBDIMX128F147A307,103.364,3.0,0.562,0.32,4.0,-13.445,0.0266,0.137,0.0,0.208,0.197
TRBDIPI128F4279185,98.689,4.0,0.458,0.255,7.0,-14.792,0.0316,0.725,0.0,0.197,0.104
TRBDISR128F423E194,78.011,4.0,0.513,0.534,2.0,-7.95,0.0307,0.0225,0.0,0.105,0.953
TRBDITJ128F145998C,156.347,4.0,0.657,0.736,5.0,-6.637,0.266,0.0133,0.0,0.692,0.217
TRBDITK128F931B9A7,100.224,4.0,0.319,0.925,9.0,-6.991,0.0508,0.000139,0.266,0.421,0.442
TRBDIZG12903CD68A3,112.458,4.0,0.275,0.989,7.0,-4.254,0.274,0.000481,0.0,0.0776,0.0913
TRBDJAE12903CAD5EC,97.212,1.0,0.366,0.101,0.0,-19.289,0.0298,0.969,0.943,0.294,0.111
TRBDJGV12903D0139B,143.309,4.0,0.754,0.629,5.0,-7.002,0.357,0.245,1.5e-06,0.804,0.0298
TRBDJHF128EF35793D,120.036,4.0,0.643,0.756,1.0,-5.627,0.0419,0.312,0.0,0.452,0.324
TRBDJNF12903CE6967,121.938,4.0,0.636,0.868,2.0,-6.592,0.0487,0.0281,0.38,0.368,0.138
TRBDJNN12903D05054,133.92,5.0,0.157,0.998,7.0,-2.671,0.223,1.59e-06,0.949,0.0395,0.187
TRBDJNO128F9308DA0,51.647,4.0,0.194,0.237,7.0,-13.075,0.034,0.646,0.00309,0.151,0.0711
TRBDJTR128F42A6A28,130.101,4.0,0.821,0.721,9.0,-10.393,0.0636,0.0749,0.000301,0.639,0.365
TRBDJUQ128F148C4A5,84.128,4.0,0.346,0.427,2.0,-13.228,0.0301,0.41,0.698,0.0704,0.0855
TRBDJWK128F92F355D,145.542,4.0,0.374,0.413,5.0,-12.062,0.0279,0.179,0.0,0.263,0.887
TRBDJWO128F427218D,93.54,4.0,0.622,0.663,0.0,-6.898,0.106,0.524,1.18e-05,0.805,0.0855
TRBDKBF128F92C7680,128.045,4.0,0.653,0.593,7.0,-6.733,0.0305,0.00336,0.000764,0.432,0.358
TRBDKBK128EF353211,118.442,4.0,0.292,0.391,1.0,-8.343,0.0302,0.984,0.77,0.0382,0.119
TRBDKFP128F4243502,167.889,4.0,0.487,0.394,8.0,-9.28,0.0267,0.604,1.66e-05,0.445,0.132
TRBDKQI128F1465028,139.994,4.0,0.645,0.804,9.0,-7.366,0.0327,0.145,0.132,0.499,0.241
TRBDKQX12903CAE132,110.124,4.0,0.621,0.542,9.0,-9.401,0.0369,0.494,1.29e-05,0.407,0.179
TRBDKRV128F930C16C,104.84,1.0,0.556,0.0746,10.0,-16.266,0.102,0.989,0.0,0.603,0.153
TRBDKVO128F4225656,90.068,4.0,0.88,0.499,7.0,-11.166,0.318,0.0392,0.000264,0.53,0.0877
TRBDLDS128F429C171,85.53,4.0,0.702,0.911,11.0,-5.937,0.198,0.0378,3.57e-06,0.78,0.171
TRBDLIB128F9338167,101.674,4.0,0.706,0.247,2.0,-10.349,0.0573,0.939,0.000522,0.477,0.104
TRBDLLL128F9331D6E,94.005,4.0,0.807,0.514,5.0,-10.283,0.091,0.113,0.0,0.902,0.4
TRBDLRT128F4296B2F,73.529,4.0,0.406,0.685,1.0,-5.616,0.222,0.173,0.319,0.11,0.121
TRBDLXE128F9310E95,133.542,4.0,0.24,0.0445,11.0,-7.558,0.0547,0.0821,0.000647,0.0767,0.0832
TRBDLXL128F4239ED3,168.165,4.0,0.767,0.453,9.0,-9.021,0.25,0.0113,0.0,0.573,0.0598
TRBDMCC128F9358267,115.058,4.0,0.684,0.55,7.0,-7.456,0.0281,0.041,0.0,0.519,0.137
TRBDMDS128F930B8F1,130.892,3.0,0.395,0.855,0.0,-3.001,0.0356,0.000125,0.0333,0.472,0.16
TRBDMJK128F4221E31,124.643,5.0,0.619,0.846,1.0,-5.114,0.34,0.0467,7.91e-06,0.593,0.0992
TRBDMJP128F146E512,131.026,4.0,0.685,0.936,6.0,-7.207,0.0479,0.0839,0.834,0.037,0.0943
TRBDMVQ128F9327FBD,99.255,4.0,0.607,0.828,5.0,-6.472,0.103,0.553,0.00738,0.745,0.28
TRBDMWS128F423A021,100.002,4.0,0.702,0.695,5.0,-8.782,0.0431,0.225,0.000137,0.659,0.0814
TRBDMWS12903D11F36,115.587,4.0,0.726,0.666,6.0,-6.297,0.0294,0.159,0.0,0.786,0.118
TRBDMZP128F93499E4,141.207,4.0,0.577,0.619,7.0,-8.004,0.0581,0.613,0.000151,0.958,0.231
TRBDNDG128E0782EDC,129.401,4.0,0.798,0.767,9.0,-10.502,0.0421,0.0725,0.138,0.974,0.0985
TRBDNDQ128F42515E6,180.984,3.0,0.267,0.604,8.0,-11.468,0.146,0.318,0.00182,0.549,0.419
TRBDNDV12903CE9E28,147.002,4.0,0.765,0.765,10.0,-8.683,0.0624,0.0462,0.872,0.897,0.0617
TRBDNDX128EF34C722,171.907,3.0,0.623,0.255,9.0,-17.453,0.939,0.993,8.03e-06,0.511,0.22
TRBDNGV128EF3431B5,117.534,4.0,0.744,0.187,11.0,-16.982,0.0402,0.818,0.000462,0.506,0.124
TRBDNGV128F42895AE,204.493,3.0,0.272,0.239,1.0,-12.829,0.032,0.895,0.0,0.479,0.151
TRBDNHC128F933788E,114.79,3.0,0.571,0.118,9.0,-13.343,0.0633,0.942,0.0,0.262,0.102
TRBDNKA128F9306B3C,171.191,4.0,0.354,0.517,2.0,-13.689,0.0931,0.0538,0.0125,0.434,0.0812
TRBDNNW12903CAFCE1,133.464,3.0,0.477,0.0157,1.0,-24.216,0.0862,0.543,0.0,0.654,0.107
TRBDNNY128F147C34C,137.926,3.0,0.346,0.601,6.0,-5.145,0.0309,0.0156,0.633,0.49,0.11
TRBDNQI128F42831EE,116.337,4.0,0.703,0.488,5.0,-6.843,0.0418,0.578,0.0,0.799,0.0633
TRBDNSH12903C924BF,103.694,4.0,0.506,0.514,11.0,-8.826,0.0275,0.989,0.551,0.607,0.11
TRBDNWG12903CC3873,77.381,4.0,0.395,0.561,5.0,-9.138,0.0494,0.168,0.0,0.458,0.0614
TRBDNXF12903D07824,102.037,4.0,0.592,0.329,7.0,-13.492,0.0298,0.277,0.941,0.472,0.114
TRBDNZI128F14A9065,132.165,4.0,0.828,0.664,0.0,-8.376,0.0462,0.0145,0.0371,0.894,0.098
TRBDOAR128F42618B7,167.621,4.0,0.664,0.67,0.0,-8.105,0.0419,0.652,0.00179,0.928,0.0688
TRBDODQ128F423A780,200.175,4.0,0.546,0.856,5.0,-5.014,0.0636,0.0664,0.0,0.667,0.113
TRBDOEI128F9329AE5,115.601,4.0,0.854,0.636,1.0,-6.527,0.214,0.156,0.0,0.554,0.101
TRBDOEW128F1452A7B,102.722,4.0,0.705,0.673,0.0,-14.013,0.0852,0.0351,0.0,0.822,0.174
TRBDOGK128F42372FD,98.055,4.0,0.524,0.626,9.0,-10.817,0.0476,0.0203,0.823,0.334,0.569
TRBDOOA12903D06D87,114.42,4.0,0.638,0.672,8.0,-11.276,0.932,0.807,0.0,0.495,0.955
TRBDOPG128F425EA69,121.995,4.0,0.487,0.00802,0.0,-27.29,0.0382,0.965,0.93,0.131,0.108
TRBDOQA12903CD9C2C,146.979,4.0,0.674,0.904,11.0,-8.634,0.0485,3.63e-05,0.797,0.587,0.107
TRBDOUZ128F427B43D,108.8,3.0,0.42,0.275,5.0,-10.122,0.0272,0.838,2.44e-06,0.275,0.243
TRBDOUZ128F9331438,111.696,3.0,0.633,0.273,3.0,-10.718,0.0336,0.719,0.0,0.162,0.155
TRBDOXZ128F93420F3,125.16,4.0,0.685,0.546,4.0,-8.224,0.041,0.245,0.441,0.957,0.0733
TRBDPAB12903C956A5,143.854,4.0,0.791,0.662,11.0,-6.325,0.0357,0.402,0.0,0.931,0.107
TRBDPDP128F92E58C9,131.976,4.0,0.67,0.993,0.0,-3.112,0.0493,0.0904,9.87e-05,0.849,0.101
TRBDPDV128F427A1E0,91.319,4.0,0.595,0.444,2.0,-15.647,0.0488,0.928,0.921,0.842,0.119
TRBDPHP128F92C2AE1,92.428,4.0,0.414,0.231,7.0,-16.369,0.0579,0.902,0.000818,0.342,0.984
TRBDPHY128F4218493,178.878,4.0,0.178,0.549,2.0,-4.408,0.0327,0.024,0.914,0.367,0.109
TRBDPRV128F9306A7E,109.951,3.0,0.692,0.853,9.0,-2.962,0.0986,0.629,0.0,0.959,0.0948
TRBDPSO128F930C771,123.604,4.0,0.436,0.38,2.0,-11.49,0.0612,0.898,0.0129,0.961,0.236
TRBDQAX12903CFD642,170.936,4.0,0.401,0.231,6.0,-11.396,0.0274,0.867,0.206,0.697,0.0524
TRBDQHA128F426EB28,101.975,3.0,0.49,0.2,3.0,-13.842,0.0277,0.927,9.92e-05,0.209,0.125
TRBDQIR12903CF0C9C,118.944,4.0,0.516,0.283,9.0,-13.602,0.0356,0.985,0.058,0.533,0.148
TRBDQLL128E078B757,83.677,4.0,0.541,0.592,5.0,-6.843,0.0319,0.458,0.0,0.346,0.126
TRBDQUL128F14933F1,90.564,3.0,0.773,0.611,8.0,-14.045,0.0409,0.205,0.809,0.583,0.0727
TRBDQVN128F425CF6D,159.481,4.0,0.594,0.882,4.0,-5.998,0.0873,0.0154,0.0531,0.774,0.131
TRBDQYQ128F93214CB,163.456,4.0,0.447,0.783,0.0,-6.509,0.072,0.0399,5.38e-06,0.527,0.217
TRBDRBO128F9313A38,81.011,4.0,0.712,0.635,2.0,-5.677,0.0351,0.00699,0.0238,0.772,0.0575
TRBDRBR128F424D5B6,71.971,4.0,0.377,0.423,9.0,-6.476,0.0294,0.514,0.0,0.325,0.716
TRBDRCA128F9321DD9,107.952,4.0,0.393,0.514,0.0,-12.796,0.0374,0.0611,0.607,0.555,0.112
TRBDRCG12903CAEAEC,159.983,4.0,0.842,0.469,1.0,-7.12,0.223,0.0251,0.562,0.733,0.0909
TRBDREO128F427F114,173.984,4.0,0.327,0.682,7.0,-11.215,0.0354,0.000351,0.00267,0.833,0.424
TRBDRFM128F9301DAD,110.068,4.0,0.707,0.35,9.0,-9.981,0.0334,0.335,1.44e-05,0.215,0.112
TRBDRHL128F1474BBC,178.892,4.0,0.548,0.851,2.0,-5.583,0.0545,0.0772,0.0,0.656,0.082
TRBDRIN128F9308ABF,127.116,4.0,0.368,0.224,5.0,-11.354,0.034,0.814,0.0,0.0707,0.114
TRBDRIR128F4241358,123.062,4.0,0.502,0.987,7.0,-3.231,0.0632,7.6e-05,0.00332,0.124,0.12
TRBDRIT128F42929A1,95.23,4.0,0.927,0.427,10.0,-8.304,0.391,0.0555,0.000692,0.652,0.241
TRBDROB128F93093CA,178.259,4.0,0.529,0.507,7.0,-15.174,0.0479,0.473,0.262,0.47,0.129
TRBDRSG128F92D2583,104.072,3.0,0.28,0.9,1.0,-6.535,0.133,0.000589,0.183,0.296,0.358
TRBDRTN12903D021D9,128.997,4.0,0.421,0.926,10.0,-7.187,0.0403,0.0561,0.000759,0.94,0.0276
TRBDSDF12903CAF042,154.962,4.0,0.912,0.979,11.0,-1.792,0.184,0.000616,0.352,0.852,0.0872
TRBDSFL128F4281D0B,126.071,4.0,0.595,0.335,11.0,-15.211,0.0513,0.423,0.322,0.0972,0.109
TRBDSFP128E07937B9,137.849,4.0,0.32,0.716,0.0,-6.56,0.0329,0.0119,1.65e-05,0.332,0.127
TRBDSLA128F4288246,123.775,4.0,0.65,0.499,11.0,-8.818,0.0291,0.52,0.0,0.359,0.225
TRBDSNM128F930A19E,142.983,3.0,0.594,0.558,1.0,-13.769,0.479,0.875,0.395,0.324,0.0464
TRBDSPX12903CFA94C,119.8,4.0,0.858,0.761,1.0,-17.095,0.0856,0.469,0.503,0.757,0.679
TRBDSQE128E079325F,133.302,4.0,0.403,0.651,2.0,-11.34,0.0467,0.0206,0.00166,0.415,0.112
TRBDSQS128F930371C,122.009,4.0,0.605,0.892,2.0,-7.315,0.0356,0.000373,0.000325,0.765,0.119
TRBDSUH128F9312296,93.186,3.0,0.414,0.317,0.0,-8.951,0.0277,0.522,0.00277,0.299,0.108
TRBDSWA128F92FE70A,95.846,4.0,0.669,0.347,5.0,-12.199,0.0273,0.144,4.76e-06,0.312,0.128
TRBDSXN128F4293DA9,137.986,4.0,0.548,0.929,5.0,-4.169,0.0343,0.000199,0.0052,0.474,0.617
TRBDSXV128F92F5B43,101.515,4.0,0.441,0.91,8.0,-4.01,0.232,0.0483,6.36e-05,0.576,0.695
TRBDTEG128F4265CC9,130.762,4.0,0.568,0.159,5.0,-14.617,0.0547,0.697,0.0,0.238,0.119
TRBDTGV128F934BD84,108.438,4.0,0.52,0.853,7.0,-6.642,0.0528,0.0406,0.00133,0.913,0.124
TRBDTNY128F9327A10,131.422,4.0,0.655,0.624,2.0,-8.919,0.0362,0.33,0.0,0.808,0.0859
TRBDTWR128F149E9B7,172.243,3.0,0.179,0.193,9.0,-11.947,0.0334,0.957,0.826,0.239,0.157
TRBDTXD12903CE7192,89.996,4.0,0.738,0.729,8.0,-9.824,0.0633,0.0177,0.923,0.885,0.0484
TRBDTZX128F92DFA66,127.974,4.0,0.657,0.777,6.0,-6.206,0.0297,0.000769,0.197,0.83,0.245
TRBDUAQ128F427154D,205.417,3.0,0.437,0.727,5.0,-6.935,0.338,0.31,0.0,0.877,0.113
TRBDUKK128F4241E90,119.975,4.0,0.572,0.508,0.0,-11.558,0.0398,0.143,0.338,0.144,0.12
TRBDUMD128F9327534,85.7,4.0,0.299,0.389,10.0,-10.041,0.127,0.901,0.000131,0.308,0.71
TRBDUPX128F932C89B,102.721,3.0,0.303,0.0445,9.0,-19.892,0.0363,0.941,0.79,0.047,0.107
TRBDUSM128F9339A13,132.002,4.0,0.474,0.191,2.0,-12.002,0.0296,0.865,0.000175,0.0562,0.0996
TRBDUXD128F148328A,75.009,4.0,0.633,0.765,11.0,-6.103,0.0537,0.218,0.00527,0.801,0.149
TRBDUXF128F4232689,159.647,4.0,0.329,0.472,7.0,-13.75,0.0383,0.99,0.872,0.778,0.107
TRBDVCW128F427C875,120.05,4.0,0.634,0.899,10.0,-12.341,0.0831,0.00604,0.893,0.41,0.925
TRBDVFB128F9339FCC,73.028,3.0,0.464,0.383,1.0,-9.335,0.0417,0.981,0.924,0.0688,0.11
TRBDVTP12903CD152B,104.978,4.0,0.915,0.364,7.0,-10.686,0.0705,0.682,0.0,0.874,0.0859
TRBDVVT128F4279D11,91.331,4.0,0.553,0.48,10.0,-10.979,0.491,0.205,6.34e-06,0.561,0.14
TRBDVWE128F92F930A,136.367,4.0,0.254,0.13,7.0,-17.241,0.0468,0.919,0.00508,0.343,0.0807
TRBDVZL128F92F579F,188.549,4.0,0.24,0.891,4.0,-9.055,0.0485,0.00869,0.000281,0.457,0.143
TRBDWCU128F4223233,107.9,4.0,0.679,0.819,9.0,-5.386,0.0438,0.196,0.000579,0.889,0.12
TRBDWEU128F42660FF,69.072,4.0,0.267,0.214,10.0,-14.573,0.0377,0.914,0.938,0.0917,0.11
TRBDWND128F9310537,90.073,4.0,0.769,0.571,8.0,-6.341,0.054,0.0802,0.0,0.83,0.101
TRBDWTJ128F9358452,114.951,4.0,0.377,0.12,0.0,-19.249,0.0688,0.974,0.563,0.421,0.677
TRBDWXK128F930E6DD,108.875,4.0,0.688,0.714,6.0,-5.314,0.0275,0.148,0.0,0.723,0.079
TRBDXDO128F14A1CD1,124.608,3.0,0.726,0.524,2.0,-16.124,0.0872,0.138,0.129,0.0672,0.0627
TRBDXIM128F427ABDA,117.448,4.0,0.706,0.685,11.0,-3.669,0.0837,0.56,0.0,0.444,0.22
TRBDXIX128F93256CB,173.984,4.0,0.435,0.827,7.0,-7.782,0.0391,0.00574,0.353,0.0949,0.0956
TRBDXKI128F9325211,103.672,4.0,0.739,0.722,2.0,-12.735,0.0786,0.000938,0.756,0.707,0.297
TRBDXLZ12903CC8988,112.969,5.0,0.479,0.0493,5.0,-39.716,0.742,0.764,5.08e-06,0.602,0.17
TRBDXQL128F424392E,110.862,3.0,0.612,0.199,7.0,-16.578,0.0309,0.842,0.0509,0.143,0.0946
TRBDXVN128F42334DD,81.766,4.0,0.812,0.737,10.0,-7.983,0.345,0.364,6.11e-06,0.805,0.118
TRBDYAC128F4249498,96.965,4.0,0.539,0.847,11.0,-5.517,0.139,0.104,0.0,0.835,0.356
TRBDYDF128F92DF9F2,98.099,4.0,0.763,0.501,11.0,-13.275,0.0331,0.448,3.19e-06,0.751,0.0538
TRBDYEF128F423DC43,91.157,4.0,0.417,0.487,0.0,-8.5,0.0268,0.645,0.000137,0.493,0.167
TRBDYEJ128F9320633,108.727,4.0,0.859,0.459,5.0,-10.488,0.0694,0.899,0.905,0.951,0.0759
TRBDYFY128F93330AA,105.536,4.0,0.478,0.49,1.0,-12.166,0.0475,0.197,0.863,0.569,0.113
TRBDYHX128F14ADE2B,108.015,3.0,0.509,0.252,4.0,-14.254,0.0275,0.563,0.219,0.284,0.129
TRBDYKO128F423829E,115.709,4.0,0.706,0.463,2.0,-11.74,0.0408,0.277,0.537,0.941,0.0678
TRBDYNW128F425E6BE,140.124,4.0,0.444,0.898,7.0,-4.305,0.0749,0.00503,0.0348,0.51,0.119
TRBDYOL128F4278838,93.06,4.0,0.714,0.873,7.0,-5.81,0.174,0.0505,9.14e-06,0.796,0.203
TRBDYTE128F931F2F0,126.016,4.0,0.786,0.777,2.0,-10.863,0.0657,0.0439,0.861,0.178,0.112
TRBDYYN128F92F383F,126.071,4.0,0.929,0.946,7.0,-4.936,0.0369,0.0342,0.615,0.976,0.084
TRBDZBH12903CE85E4,120.012,4.0,0.549,0.597,11.0,-9.519,0.0309,0.00899,0.0222,0.377,0.254
TRBDZES128F424080B,163.209,4.0,0.431,0.0521,7.0,-24.105,0.0467,0.878,0.00113,0.32,0.105
TRBDZPG128F9355D41,118.71,4.0,0.701,0.734,4.0,-2.596,0.0536,0.163,0.000511,0.91,0.0743
TRBDZVP12903CC0089,83.98,4.0,0.739,0.715,5.0,-6.595,0.163,0.0664,0.000113,0.797,0.161
TRBEACH128EF341C45,94.998,4.0,0.765,0.719,5.0,-8.828,0.085,0.0269,0.000824,0.859,0.0811
TRBEADA128F1455D45,123.49,4.0,0.67,0.371,0.0,-6.919,0.0508,0.983,3.82e-06,0.806,0.118
TRBEAJB128F4214A06,93.685,4.0,0.646,0.781,9.0,-7.54,0.144,0.00938,0.0,0.785,0.383
TRBEAMO128F425B75F,139.622,4.0,0.474,0.641,5.0,-4.339,0.0373,0.321,0.0,0.332,0.149
TRBEAOU128E0798350,167.945,4.0,0.504,0.772,11.0,-9.028,0.0865,0.176,0.00223,0.886,0.0693
TRBEATF128F9309E63,111.148,3.0,0.716,0.899,2.0,-7.131,0.125,0.713,2.28e-05,0.861,0.725
TRBEAWP128F422B4D1,66.451,5.0,0.376,0.322,0.0,-9.652,0.0309,0.973,0.957,0.512,0.105
TRBEAXM12903CC63F5,109.491,4.0,0.556,0.548,2.0,-5.97,0.0279,0.546,0.0,0.487,0.336
TRBEAXZ128F424347B,92.019,4.0,0.769,0.691,10.0,-4.701,0.187,0.132,0.0,0.722,0.109
TRBEAYH12903CBC75F,110.435,4.0,0.605,0.932,6.0,-2.508,0.0655,0.0218,0.0,0.715,0.0522
TRBEAZN128F14858B3,94.992,4.0,0.516,0.481,9.0,-9.742,0.0274,0.552,0.000421,0.664,0.282
TRBEBAS128F92EAC23,106.092,4.0,0.858,0.428,11.0,-10.367,0.0484,0.155,1.01e-05,0.965,0.0569
TRBEBEZ128E0792F08,112.348,4.0,0.505,0.232,2.0,-7.75,0.035,0.8,0.0,0.425,0.105
TRBEBTR128F932CD6B,132.453,4.0,0.623,0.482,9.0,-7.278,0.0842,0.28,0.0,0.585,0.364
TRBEBVZ128F425A660,174.051,4.0,0.477,0.482,0.0,-15.535,0.0535,0.432,0.000208,0.701,0.0891
TRBEBWG128F93214A4,111.414,3.0,0.329,0.396,7.0,-8.041,0.0314,0.69,1.97e-05,0.0677,0.107
TRBEBWN128F933D21F,123.074,4.0,0.495,0.856,1.0,-4.933,0.0608,0.0111,6.58e-05,0.685,0.211
TRBECBY128F148B6F3,114.101,4.0,0.799,0.0698,10.0,-23.826,0.0563,0.541,1.11e-05,0.623,0.111
TRBECDN128F4225717,155.819,4.0,0.493,0.513,1.0,-14.681,0.0289,0.00221,7.28e-05,0.53,0.309
TRBECIP128F42515B1,155.853,4.0,0.866,0.552,4.0,-7.427,0.103,0.0244,6.79e-06,0.814,0.0507
TRBECMV128F427614B,124.619,4.0,0.696,0.514,2.0,-9.593,0.0318,0.663,0.0,0.891,0.0732
TRBECNX128F92FA80F,136.237,4.0,0.33,0.176,9.0,-21.107,0.0364,0.977,0.935,0.145,0.0737
TRBECRX128F423B50B,109.944,4.0,0.647,0.75,11.0,-4.894,0.0334,0.429,0.0,0.587,0.117
TRBECST12903CDC40B,109.764,4.0,0.745,0.456,7.0,-7.582,0.0441,0.94,0.00146,0.958,0.206
TRBECUJ128F14B0BA7,119.911,3.0,0.437,0.0787,11.0,-19.235,0.0373,0.915,0.00363,0.18,0.0971
TRBECVD128F92F9E21,83.176,3.0,0.249,0.212,7.0,-13.94,0.0351,0.94,0.146,0.143,0.142
TRBEDBC128F145B134,103.723,4.0,0.621,0.574,7.0,-10.998,0.026,0.00601,0.000366,0.651,0.322
TRBEDHB12903CDB820,150.944,4.0,0.353,0.753,9.0,-9.305,0.0402,0.0243,0.000458,0.688,0.967
TRBEDIR128F4250FBD,112.527,4.0,0.611,0.675,5.0,-9.46,0.0349,0.835,0.872,0.896,0.135
TRBEDLE128F933039C,115.782,4.0,0.411,0.351,0.0,-12.609,0.0328,0.24,0.671,0.786,0.134
TRBEDRW128F425F424,75.773,4.0,0.466,0.879,9.0,-11.776,0.0399,0.0368,0.000168,0.555,0.453
TRBEDTM128F4255119,179.87,4.0,0.657,0.664,0.0,-7.613,0.0471,0.185,0.0,0.723,0.246
TRBEDXK128F14A7EC0,110.67,4.0,0.694,0.656,9.0,-12.461,0.0311,0.00823,0.198,0.861,0.0463
TRBEDZL128F425A2E7,132.264,4.0,0.588,0.87,9.0,-8.888,0.0726,0.0136,0.00117,0.516,0.238
TRBEEEP128F426C17D,199.841,4.0,0.371,0.978,3.0,-4.188,0.0873,0.000304,0.0,0.454,0.37
TRBEEJH128F92FAC0D,129.013,4.0,0.619,0.787,10.0,-9.759,0.0302,0.108,0.852,0.442,0.329
TRBEEJS128F9340A8B,104.697,4.0,0.427,0.887,0.0,-6.647,0.426,0.165,0.0,0.279,0.111
TRBEEQG128F42732AB,77.311,3.0,0.363,0.248,0.0,-18.665,0.115,0.955,1.01e-05,0.0987,0.326
TRBEERY128F4231A2E,143.938,4.0,0.599,0.754,0.0,-6.357,0.0372,0.00223,0.0,0.476,0.0936
TRBEEWC128F9344A22,103.997,4.0,0.795,0.546,0.0,-7.38,0.0321,0.427,0.000889,0.884,0.241
TRBEEWS12903CD0B60,100.017,4.0,0.815,0.892,0.0,-2.834,0.201,0.0929,0.0,0.483,0.32
TRBEFAS128F4262569,94.115,4.0,0.311,0.776,11.0,-8.296,0.0614,0.0217,0.0,0.586,0.131
TRBEFDI12903CCF154,89.476,4.0,0.751,0.532,7.0,-12.068,0.514,0.857,0.0,0.952,0.804
TRBEFFA128F930F017,134.004,4.0,0.723,0.567,7.0,-6.214,0.0316,0.206,4.26e-05,0.831,0.121
TRBEFKV128F930114A,79.79,1.0,0.215,0.164,5.0,-18.178,0.0391,0.833,0.814,0.168,0.115
TRBEFQY128F932EE3F,79.955,4.0,0.306,0.0532,2.0,-21.21,0.0307,0.994,0.88,0.0358,0.102
TRBEFWM128F428EFA8,120.001,4.0,0.497,0.567,5.0,-4.558,0.0282,0.54,1.34e-06,0.151,0.138
TRBEGAV12903D16172,131.415,4.0,0.459,0.668,9.0,-7.005,0.033,0.167,0.0457,0.906,0.49
TRBEGQC12903CAB228,124.008,4.0,0.686,0.726,10.0,-9.559,0.0552,0.285,0.892,0.422,0.288
TRBEGWL128F423F4F1,128.0,4.0,0.66,0.988,11.0,-4.45,0.0826,0.0804,0.0184,0.368,0.32
TRBEHBS128F4233471,112.018,4.0,0.763,0.724,1.0,-7.281,0.032,0.128,4.59e-05,0.558,0.0737
TRBEHDI128F930D7C2,126.993,4.0,0.601,0.799,3.0,-5.664,0.0364,8.35e-06,0.726,0.551,0.373
TRBEHEY128F92C2852,103.944,4.0,0.242,0.798,9.0,-6.913,0.0892,0.146,0.0369,0.266,0.833
TRBEHFA128F145B3DA,121.805,4.0,0.399,0.532,4.0,-12.542,0.0529,0.434,0.00222,0.467,0.834
TRBEHGH128E078DEDE,75.49,1.0,0.524,0.471,6.0,-15.048,0.116,0.892,0.0,0.673,0.133
TRBEHHL128F92E90F5,120.972,4.0,0.811,0.704,9.0,-5.847,0.0316,0.567,0.0,0.755,0.0766
TRBEHHY12903CF3AE8,117.036,4.0,0.733,0.159,2.0,-12.886,0.0588,0.996,0.000116,0.708,0.125
TRBEHNT128E0792546,133.913,4.0,0.55,0.906,1.0,-6.124,0.0364,7.81e-06,0.908,0.366,0.263
TRBEHTC128F42150EB,120.049,4.0,0.793,0.595,7.0,-11.224,0.13,0.525,1.85e-06,0.87,0.131
TRBEHVM128F93506BD,87.509,4.0,0.431,0.211,4.0,-11.957,0.0339,0.942,0.0264,0.314,0.0783
TRBEIAM12903CF4476,112.438,4.0,0.76,0.663,5.0,-8.895,0.027,0.0702,0.000171,0.82,0.153
TRBEIBI12903CBD2B6,107.734,4.0,0.703,0.794,1.0,-6.005,0.0337,0.0845,0.0,0.861,0.0506
TRBEIBI12903CC4C7B,147.71,4.0,0.415,0.317,9.0,-11.953,0.0266,0.496,0.00111,0.337,0.083
TRBEIKX12903CCAAE5,87.98,4.0,0.402,0.458,6.0,-7.659,0.0259,0.00238,0.0193,0.0858,0.122
TRBEIRT128F42A6680,163.713,4.0,0.493,0.799,2.0,-5.589,0.0756,0.000238,6.93e-05,0.517,0.16
TRBEISL128F931B107,126.368,4.0,0.586,0.881,11.0,-5.75,0.0708,0.0673,0.0,0.412,0.342
TRBEISX128F9322F51,130.94,4.0,0.444,0.954,0.0,-3.525,0.0913,0.00016,0.00536,0.522,0.0575
TRBEIVC128F9320E95,124.891,3.0,0.391,0.289,0.0,-10.076,0.03,0.914,9.44e-06,0.18,0.106
